Vertice, Descoberto, Finalizado
7986,10955,10956
7987,10125,10144
7988,5698,14181
7989,6923,12788
7990,8064,11457
7991,7025,12662
7992,6987,12708
7993,6373,13432
7994,10826,10827
7995,9393,9396
7996,7051,12632
7997,13614,13617
7998,10230,10231
7999,9006,10247
8000,7065,12612
8001,7551,12058
8002,8247,11156
8003,4354,15611
8004,7154,12507
8005,7936,11615
8006,6757,12980
8007,9707,9762
8008,10077,10078
8009,7240,12431
8010,7454,12179
8011,8672,10545
8012,9258,9265
8013,8100,11407
8014,10591,10606
8015,4377,15588
8016,7899,11660
8017,9032,9037
8018,11386,11387
8019,8946,10259
8020,7944,11599
8021,6158,13681
8022,7881,11684
8023,6770,12965
8024,9921,9966
8025,7612,12003
8026,8477,10786
8027,12943,12944
8028,13663,13664
8029,8368,8369
8030,7344,7347
8031,8538,10731
8032,9527,9598
8033,8349,10950
8034,10220,10223
8035,8155,11266
8036,7470,12161
8037,7544,12063
8038,6001,13856
8039,6310,13497
8040,11124,11131
8041,7187,12480
8042,4044,15925
8043,8641,10610
8044,8473,10806
8045,17113,17114
8046,10036,10037
8047,7105,12564
8048,6598,13171
8049,7445,12190
8050,8152,11269
8051,9677,9682
8052,7458,12173
8053,9097,9368
8054,8404,8409
8055,9386,9387
8056,8663,10548
8057,6136,13707
8058,12205,12206
8059,5294,14617
8060,6865,12840
8061,9987,9988
8062,7722,11879
8063,8919,10262
8064,8744,10353
8065,6776,12959
8066,11323,11334
8067,7730,11865
8068,7733,7734
8069,6942,12765
8070,8828,10307
8071,7434,12207
8072,8311,8312
8073,8108,11383
8074,9492,9643
8075,7563,12048
8076,11415,11420
8077,8425,8428
8078,6048,13807
8079,12376,12377
8080,5316,14597
8081,11541,11542
8082,11697,11698
8083,6037,13818
8084,7353,12302
8085,9296,9297
8086,6911,12798
8087,7644,11963
8088,8514,8519
8089,4958,14977
8090,7896,11663
8091,11259,11260
8092,4340,15625
8093,8729,10416
8094,9268,9269
8095,7791,11782
8096,7839,7842
8097,7765,11812
8098,11041,11044
8099,8542,10729
8100,9207,9208
8101,8129,11342
8102,11126,11129
8103,5058,14871
8104,8099,11408
8105,11977,11978
8106,8313,11024
8107,15825,15826
8108,8950,8951
8109,9479,9490
8110,7648,11953
8111,8712,10477
8112,7043,12640
8113,10056,10057
8114,8507,10750
8115,6075,13774
8116,12267,12268
8117,8421,10872
8118,11067,11068
8119,7753,11836
8120,8556,10691
8121,7136,12529
8122,10087,10088
8123,6613,13146
8124,7595,12024
8125,9929,9940
8126,6928,12779
8127,11046,11049
8128,10576,10577
8129,10519,10524
8130,8106,11399
8131,7938,11611
8132,7072,12603
8133,8077,11446
8134,7628,11979
8135,6535,13242
8136,7792,11781
8137,7927,11620
8138,7594,12025
8139,6545,13234
8140,11285,11288
8141,8618,10625
8142,6803,12920
8143,7339,12320
8144,6202,13631
8145,11064,11065
8146,9845,9848
8147,6963,12742
8148,8307,11028
8149,8582,8583
8150,12704,12705
8151,3886,16083
8152,9924,9927
8153,8869,8870
8154,7075,12600
8155,8725,10460
8156,7719,11884
8157,9046,9049
8158,3570,16405
8159,9515,9518
8160,9816,9821
8161,7918,11645
8162,11566,11567
8163,8326,10993
8164,7469,12162
8165,12145,12148
8166,8126,11353
8167,9888,9893
8168,5181,14740
8169,6946,12763
8170,9769,9770
8171,8134,11317
8172,9143,9212
8173,8913,8914
8174,14732,14733
8175,6780,12949
8176,12215,12218
8177,7299,12366
8178,7653,11946
8179,7919,11644
8180,3133,16850
8181,9044,10197
8182,6706,13041
8183,9068,10151
8184,14302,14303
8185,11212,11217
8186,3849,16124
8187,10290,10293
8188,6842,12869
8189,7816,11755
8190,6848,12857
8191,6511,13264
8192,7812,11757
8193,10696,10703
8194,8220,8221
8195,7108,7109
8196,8754,10339
8197,7008,12679
8198,8567,10682
8199,9010,9015
8200,6709,13038
8201,8472,10809
8202,6761,12974
8203,6344,13465
8204,8097,11410
8205,7436,12203
8206,4171,15796
8207,8093,11422
8208,7400,12243
8209,5366,14543
8210,7568,12045
8211,7759,11822
8212,8281,11082
8213,7513,12110
8214,11819,11820
8215,8931,8942
8216,9499,9500
8217,7004,12683
8218,6871,12834
8219,8571,8578
8220,2911,17072
8221,8352,10933
8222,6678,13067
8223,6361,13442
8224,6429,13364
8225,5769,14102
8226,8419,10874
8227,6969,12736
8228,10582,10585
8229,7473,7474
8230,9047,9048
8231,6904,12805
8232,5450,14455
8233,5806,14063
8234,14425,14426
8235,6484,13297
8236,7410,7411
8237,9062,10165
8238,8110,11381
8239,9931,9934
8240,7087,12586
8241,10058,10059
8242,11086,11089
8243,7455,12176
8244,6710,13037
8245,14156,14157
8246,8710,10481
8247,7556,12053
8248,9513,9610
8249,6796,12927
8250,11329,11330
8251,5524,14371
8252,7554,12055
8253,8467,10820
8254,7618,11997
8255,13564,13565
8256,6951,12758
8257,6745,6746
8258,7609,12008
8259,5984,13873
8260,12283,12288
8261,9947,9954
8262,9283,9286
8263,12068,12069
8264,5948,13915
8265,8693,8694
8266,8806,8807
8267,8319,11014
8268,7580,12037
8269,7510,7511
8270,8548,10717
8271,9950,9951
8272,10066,10073
8273,10406,10407
8274,6884,12821
8275,7689,11916
8276,11758,11759
8277,6566,13211
8278,8814,10313
8279,6664,13085
8280,6016,13839
8281,5431,14474
8282,9190,9193
8283,9806,9851
8284,11603,11604
8285,5816,14051
8286,8505,10752
8287,13288,13289
8288,11475,11482
8289,6163,13676
8290,5257,14654
8291,8367,10914
8292,9725,9728
8293,10133,10136
8294,200,19799
8295,11344,11349
8296,4216,15751
8297,2965,17018
8298,8202,8205
8299,8406,8407
8300,6536,13241
8301,7831,11742
8302,9919,9968
8303,9509,9612
8304,9249,9250
8305,6430,13359
8306,7639,11966
8307,10095,10098
8308,8646,10589
8309,13415,13416
8310,7705,7706
8311,7189,12478
8312,5025,14906
8313,9428,10047
8314,8118,11375
8315,7223,12448
8316,8062,11463
8317,7857,11708
8318,8506,10751
8319,6744,12993
8320,13545,13546
8321,7698,11909
8322,9861,9862
8323,11790,11791
8324,6733,13010
8325,10574,10579
8326,5694,14185
8327,7401,12240
8328,7406,12235
8329,8592,10659
8330,11956,11959
8331,10013,10014
8332,6981,12722
8333,10152,10155
8334,8836,8837
8335,4784,15167
8336,8704,10491
8337,9284,9285
8338,7760,11817
8339,12095,12096
8340,5520,14375
8341,12567,12568
8342,1941,18052
8343,7947,11592
8344,12490,12493
8345,7762,11815
8346,8174,11239
8347,3204,16779
8348,7534,12077
8349,9621,9638
8350,7887,11674
8351,8416,10875
8352,12860,12861
8353,11176,11177
8354,8314,11021
8355,9595,9596
8356,6317,13490
8357,10132,10139
8358,8835,10300
8359,13613,13618
8360,6765,12970
8361,6645,13110
8362,5904,13959
8363,10712,10713
8364,9463,9674
8365,7672,7681
8366,8579,10678
8367,14069,14070
8368,9410,10083
8369,12177,12178
8370,13725,13726
8371,8067,11454
8372,5795,14078
8373,6551,13228
8374,5281,14630
8375,9809,9810
8376,7693,11914
8377,9176,9177
8378,7897,11662
8379,10128,10129
8380,7951,11588
8381,10436,10437
8382,9020,9021
8383,10997,10998
8384,7823,11752
8385,10422,10433
8386,9704,9777
8387,8711,10478
8388,12421,12422
8389,14018,14019
8390,9544,9563
8391,7530,12081
8392,10463,10464
8393,9031,9042
8394,9407,9408
8395,8037,11492
8396,10735,10736
8397,9860,9863
8398,7976,7977
8399,11066,11069
8400,6472,13315
8401,7584,12033
8402,8859,8866
8403,13498,13503
8404,7601,12012
8405,8844,8853
8406,6989,12706
8407,9162,9163
8408,8165,11250
8409,7523,12090
8410,7101,12570
8411,6965,12740
8412,5811,14056
8413,13629,13630
8414,9808,9835
8415,8977,8990
8416,7553,12056
8417,5202,14715
8418,9347,9352
8419,10272,10273
8420,6972,12733
8421,9545,9562
8422,11304,11305
8423,10242,10243
8424,3822,16149
8425,10387,10388
8426,9289,9298
8427,7332,12325
8428,6273,13542
8429,10395,10398
8430,9693,9696
8431,7843,11732
8432,8982,8985
8433,7175,12486
8434,5587,14306
8435,8730,10381
8436,10107,10110
8437,7448,12187
8438,10012,10015
8439,6602,13161
8440,10212,10213
8441,8702,10497
8442,7484,12141
8443,8855,10280
8444,8884,8885
8445,14041,14042
8446,2135,17858
8447,8495,8498
8448,9109,9234
8449,7146,12515
8450,7248,12419
8451,10427,10428
8452,7671,7682
8453,8337,10974
8454,9376,9383
8455,6656,13095
8456,11432,11433
8457,8356,10929
8458,7191,12476
8459,10207,10236
8460,8382,10901
8461,9166,9167
8462,9923,9942
8463,11417,11418
8464,11110,11115
8465,10516,10517
8466,7545,12062
8467,11521,11522
8468,9720,9739
8469,8210,8213
8470,9388,9391
8471,6914,12795
8472,10417,10418
8473,10534,10535
8474,6991,12702
8475,13137,13138
8476,7348,12307
8477,9004,10249
8478,5571,14322
8479,8716,10471
8480,6686,13059
8481,10903,10904
8482,7757,11826
8483,8948,10255
8484,8056,8057
8485,6381,13424
8486,10541,10542
8487,742,19253
8488,9147,9148
8489,6742,12999
8490,11476,11481
8491,7263,12404
8492,6938,12769
8493,8432,8437
8494,9342,9343
8495,10601,10604
8496,9588,9589
8497,8460,8461
8498,11345,11346
8499,9859,9866
8500,7185,12482
8501,10936,10941
8502,8270,8271
8503,10329,10330
8504,7920,11643
8505,8420,10873
8506,7889,11672
8507,7173,12488
8508,6863,12842
8509,9495,9504
8510,11367,11368
8511,6856,12849
8512,9156,9157
8513,7272,12393
8514,9529,9566
8515,7143,12518
8516,7600,12013
8517,7389,12264
8518,13975,13976
8519,12285,12286
8520,6525,13252
8521,13325,13326
8522,10652,10653
8523,8321,11002
8524,11143,11148
8525,12994,12995
8526,7249,12416
8527,8890,8891
8528,9708,9741
8529,7804,11765
8530,7795,11776
8531,9818,9819
8532,7252,7253
8533,7803,11766
8534,7929,7930
8535,8720,10467
8536,8606,10639
8537,9102,9345
8538,8502,10753
8539,10274,10275
8540,10761,10768
8541,12015,12020
8542,4731,15226
8543,8758,8759
8544,7512,12111
8545,9803,9870
8546,12945,12946
8547,8232,11165
8548,8821,8822
8549,10583,10584
8550,10796,10805
8551,7683,11924
8552,6584,13185
8553,9389,9390
8554,8812,10317
8555,6980,12723
8556,4940,14995
8557,6537,13240
8558,7265,12402
8559,11361,11370
8560,8580,10677
8561,9069,10150
8562,10158,10159
8563,8945,10260
8564,7046,12637
8565,9679,9680
8566,8777,8800
8567,10566,10567
8568,12245,12250
8569,5536,14359
8570,8269,11122
8571,10773,10774
8572,13452,13455
8573,7832,11741
8574,9331,9332
8575,10962,10963
8576,10446,10453
8577,7336,12321
8578,6689,13056
8579,7050,12633
8580,7651,11948
8581,9472,9647
8582,6782,12947
8583,8585,8586
8584,10642,10643
8585,8530,10747
8586,7882,11683
8587,5690,14189
8588,7228,12443
8589,8304,11031
8590,12387,12388
8591,7870,7871
8592,9164,9171
8593,5069,14860
8594,7300,12365
8595,10157,10160
8596,9632,9635
8597,10489,10490
8598,11226,11227
8599,13448,13449
8600,7931,7932
8601,7451,12184
8602,9452,9453
8603,10899,10900
8604,8028,11505
8605,8219,8222
8606,5957,13906
8607,7662,11929
8608,6393,13408
8609,6456,13333
8610,8697,8698
8611,11280,11281
8612,9842,9843
8613,8509,8510
8614,8318,11017
8615,9606,9607
8616,6626,13129
8617,6737,13004
8618,9403,10112
8619,14139,14140
8620,7640,11965
8621,6818,12901
8622,9276,9277
8623,6144,13699
8624,10813,10814
8625,5419,14488
8626,5489,14410
8627,6262,13557
8628,8801,10334
8629,6788,12937
8630,7619,11994
8631,9292,9293
8632,7359,12296
8633,8320,11007
8634,11289,11296
8635,6875,12830
8636,13376,13377
8637,5989,13868
8638,8544,10727
8639,7948,11591
8640,6107,13738
8641,6874,12831
8642,6804,12919
8643,8282,11081
8644,8736,10377
8645,10188,10191
8646,9134,9135
8647,7508,12113
8648,8707,8708
8649,11829,11832
8650,8952,10253
8651,15951,15952
8652,13368,13369
8653,9242,9281
8654,11843,11844
8655,8651,10562
8656,8381,10906
8657,8184,11229
8658,8073,11448
8659,12351,12356
8660,7323,12334
8661,12714,12715
8662,5772,14101
8663,7860,11705
8664,6467,13320
8665,3431,16546
8666,8557,8560
8667,9421,10054
8668,6385,13420
8669,7500,12121
8670,8180,11233
8671,7540,12065
8672,7561,12050
8673,11388,11397
8674,11347,11348
8675,5723,14154
8676,6786,12939
8677,9652,9653
8678,7833,11740
8679,5829,14036
8680,8087,11442
8681,7350,12305
8682,10386,10393
8683,7279,12384
8684,8493,8500
8685,9067,10164
8686,11366,11369
8687,5340,14569
8688,9991,9992
8689,9887,9896
8690,8625,8626
8691,7590,12027
8692,6338,6339
8693,12889,12890
8694,11597,11598
8695,9812,9825
8696,6284,13531
8697,7970,11563
8698,9885,9898
8699,5382,14525
8700,8995,8996
8701,9587,9592
8702,9764,9765
8703,6833,12880
8704,8635,10616
8705,8886,8895
8706,8111,11380
8707,8032,11497
8708,8484,10781
8709,9470,9661
8710,8838,10283
8711,7890,11671
8712,10479,10480
8713,10617,10620
8714,6887,12818
8715,5685,14194
8716,7266,12401
8717,9867,9868
8718,12004,12005
8719,6768,12967
8720,9175,9178
8721,7161,7162
8722,7537,12070
8723,10996,10999
8724,4822,15127
8725,8709,10482
8726,2906,17077
8727,8366,10915
8728,6405,13396
8729,10770,10775
8730,13311,13312
8731,7418,7421
8732,7810,11763
8733,6777,12954
8734,10769,10776
8735,9019,10200
8736,5679,14200
8737,9688,9689
8738,8908,10267
8739,10384,10413
8740,10434,10439
8741,8027,11506
8742,8122,11355
8743,11714,11715
8744,6308,13505
8745,7979,11560
8746,10797,10800
8747,8452,8455
8748,8795,8796
8749,10790,10793
8750,7713,11892
8751,8355,10930
8752,9520,9603
8753,9218,9221
8754,12114,12115
8755,8431,10854
8756,7874,7875
8757,9995,9996
8758,8889,8892
8759,7840,7841
8760,8926,8927
8761,10192,10193
8762,4332,15633
8763,6924,12785
8764,9111,9118
8765,13179,13180
8766,1218,18777
8767,11385,11398
8768,8740,10373
8769,9748,9749
8770,7952,11585
8771,9722,9737
8772,11635,11636
8773,12241,12242
8774,11098,11099
8775,7399,12252
8776,10743,10744
8777,11957,11958
8778,9413,9414
8779,12555,12556
8780,7212,12461
8781,7133,12532
8782,11438,11439
8783,11750,11751
8784,12752,12755
8785,14492,14493
8786,12284,12287
8787,8463,10828
8788,9467,9468
8789,10075,10080
8790,6912,12797
8791,10449,10450
8792,6633,13122
8793,11343,11350
8794,8858,10277
8795,12709,12710
8796,13763,13764
8797,7402,12239
8798,10256,10257
8799,6958,12747
8800,8070,11449
8801,3309,16668
8802,8402,10879
8803,8009,11532
8804,9449,9456
8805,8535,10740
8806,11824,11825
8807,8206,11197
8808,4107,15862
8809,8569,10680
8810,9074,9075
8811,7170,12495
8812,8910,10265
8813,6920,12791
8814,11853,11854
8815,5692,14187
8816,14803,14804
8817,8254,11141
8818,11516,11517
8819,9750,9751
8820,8741,10370
8821,997,18998
8822,7365,12292
8823,9943,9956
8824,6478,13307
8825,9213,9226
8826,10759,10778
8827,9174,9179
8828,8084,11445
8829,7667,7668
8830,8896,8899
8831,9254,9255
8832,12146,12147
8833,11713,11716
8834,6293,13522
8835,7995,11548
8836,8773,8774
8837,13096,13097
8838,9505,9506
8839,10916,10919
8840,10858,10863
8841,10966,10969
8842,12717,12718
8843,11885,11886
8844,6219,13604
8845,9465,9662
8846,8265,11132
8847,6371,13434
8848,7442,7443
8849,8589,8590
8850,9007,10202
8851,12396,12397
8852,6540,13239
8853,8551,10704
8854,9801,9874
8855,4583,15378
8856,6612,13147
8857,9706,9775
8858,7242,12427
8859,9798,9911
8860,12231,12232
8861,10070,10071
8862,6739,13002
8863,5639,14248
8864,13360,13363
8865,10641,10644
8866,7603,7604
8867,12562,12563
8868,9081,9082
8869,11279,11282
8870,2771,17218
8871,6660,13089
8872,14731,14734
8873,12547,12548
8874,15278,15279
8875,6402,13399
8876,13517,13518
8877,8970,8971
8878,8972,8973
8879,9912,9973
8880,14577,14578
8881,8743,10368
8882,11206,11207
8883,11581,11582
8884,8543,10728
8885,7980,11557
8886,8010,11531
8887,11271,11274
8888,10798,10799
8889,4213,15754
8890,8363,10920
8891,8323,11000
8892,11534,11535
8893,13104,13105
8894,5346,14563
8895,9828,9829
8896,10187,10194
8897,7926,11623
8898,5594,14297
8899,11015,11016
8900,7525,12086
8901,6971,12734
8902,9779,9780
8903,9555,9556
8904,5532,14363
8905,4239,15728
8906,8808,10321
8907,10100,10101
8908,7818,11753
8909,7894,11665
8910,13012,13013
8911,7732,7735
8912,7692,11915
8913,7739,11858
8914,11612,11613
8915,10511,10512
8916,8058,8059
8917,10745,10746
8918,11246,11249
8919,11075,11076
8920,7718,11887
8921,7805,7808
8922,7854,11711
8923,12583,12584
8924,9311,9340
8925,7695,11912
8926,5412,14495
8927,6378,13427
8928,7074,12601
8929,12142,12143
8930,8746,10351
8931,6748,12991
8932,10332,10333
8933,11181,11182
8934,6337,13470
8935,9318,9319
8936,10291,10292
8937,9377,9380
8938,8959,10252
8939,7923,11626
8940,5710,5711
8941,2777,17212
8942,5085,14844
8943,12092,12099
8944,7238,12433
8945,14327,14328
8946,10492,10493
8947,11550,11551
8948,9086,9087
8949,5738,14137
8950,9369,9384
8951,5688,14191
8952,10859,10860
8953,8668,8669
8954,7972,11561
8955,9251,9274
8956,4379,15586
8957,8520,8527
8958,10533,10536
8959,8133,11320
8960,9712,9715
8961,11972,11973
8962,13206,13207
8963,8412,10877
8964,7492,12135
8965,8176,11237
8966,12955,12956
8967,8692,8695
8968,9022,9027
8969,6720,13027
8970,7637,11968
8971,7901,11656
8972,7457,12174
8973,8358,10925
8974,13848,13849
8975,5840,14023
8976,10946,10949
8977,8181,11232
8978,8573,8574
8979,9329,9334
8980,12016,12019
8981,7990,7993
8982,9009,9016
8983,9288,9303
8984,8566,10683
8985,7062,12615
8986,6994,12699
8987,10673,10676
8988,11356,11357
8989,7809,11764
8990,6413,13386
8991,9083,9084
8992,9133,9138
8993,8597,8598
8994,7867,11700
8995,8227,11166
8996,9768,9771
8997,10123,10146
8998,8351,10934
8999,9349,9350
9000,8536,10733
9001,10981,10982
9002,9711,9716
9003,7543,12064
9004,5754,14117
9005,12786,12787
9006,10917,10918
9007,8701,10498
9008,7784,11793
9009,10801,10802
9010,11008,11013
9011,7466,12165
9012,9914,9917
9013,9548,9559
9014,8023,8024
9015,12094,12097
9016,11322,11335
9017,14682,14683
9018,12904,12907
9019,8086,11443
9020,10069,10072
9021,7617,11998
9022,8955,8956
9023,7872,11695
9024,7879,11686
9025,8090,11427
9026,11142,11149
9027,7933,11618
9028,10389,10392
9029,13782,13783
9030,7535,12076
9031,10048,10049
9032,10169,10170
9033,8906,10269
9034,7736,11863
9035,9002,10251
9036,11390,11391
9037,9371,9372
9038,10520,10521
9039,10405,10410
9040,9791,10000
9041,8403,8410
9042,10375,10376
9043,8079,8080
9044,6677,13068
9045,8016,11519
9046,16318,16319
9047,6289,13526
9048,8643,10608
9049,7306,7307
9050,12417,12418
9051,9665,9672
9052,8390,10889
9053,10573,10588
9054,11632,11633
9055,6647,13108
9056,11720,11721
9057,16767,16768
9058,5116,14813
9059,6558,13219
9060,6708,13039
9061,9584,9593
9062,8377,8378
9063,7613,12002
9064,10217,10226
9065,11157,11160
9066,8008,11537
9067,11292,11295
9068,13070,13071
9069,10580,10587
9070,10937,10940
9071,9960,9961
9072,10754,10755
9073,7741,11856
9074,7582,12035
9075,9676,9787
9076,14251,14252
9077,12695,12696
9078,7900,11657
9079,8448,10841
9080,9969,9970
9081,12429,12430
9082,8691,10502
9083,8781,8786
9084,9186,9201
9085,11745,11746
9086,7862,7863
9087,11112,11113
9088,11435,11436
9089,9145,9150
9090,10429,10430
9091,8248,11155
9092,8091,11426
9093,7866,11701
9094,14057,14058
9095,15112,15113
9096,10529,10530
9097,7386,12265
9098,5891,13972
9099,8327,10992
9100,8954,8957
9101,7624,11983
9102,10789,10794
9103,8478,8479
9104,7779,11798
9105,9622,9629
9106,8594,8595
9107,8856,10279
9108,9993,9998
9109,7963,11574
9110,9664,9673
9111,8997,8998
9112,8823,8824
9113,7574,7575
9114,9459,10004
9115,8572,8577
9116,9631,9636
9117,9155,9158
9118,8529,10748
9119,8395,8400
9120,9935,9936
9121,13814,13815
9122,7566,12047
9123,8411,10878
9124,9126,9127
9125,5111,14818
9126,7496,12131
9127,10715,10716
9128,10363,10364
9129,11070,11071
9130,9533,9542
9131,12855,12856
9132,14219,14220
9133,10010,10019
9134,7497,12130
9135,8604,10645
9136,12122,12125
9137,10791,10792
9138,11213,11216
9139,8964,8965
9140,6542,13237
9141,11258,11263
9142,11658,11659
9143,10106,10111
9144,10356,10359
9145,11053,11054
9146,8667,8670
9147,9944,9945
9148,11549,11552
9149,13268,13273
9150,12782,12783
9151,9425,10050
9152,10627,10634
9153,11931,11932
9154,15021,15022
9155,14135,14136
9156,13167,13168
9157,6010,13845
9158,3892,16077
9159,4498,15467
9160,8105,11402
9161,11389,11396
9162,10902,10905
9163,10074,10081
9164,9630,9637
9165,9259,9262
9166,6433,13356
9167,11083,11084
9168,6893,6894
9169,9260,9261
9170,11934,11937
9171,9224,9225
9172,7585,12032
9173,12862,12865
9174,7729,11866
9175,12158,12159
9176,11158,11159
9177,6362,13441
9178,7557,12052
9179,7382,12271
9180,8784,8785
9181,10495,10496
9182,7610,12007
9183,7467,12164
9184,12310,12311
9185,9056,10181
9186,9085,9088
9187,9378,9379
9188,11337,11338
9189,11087,11088
9190,9550,9553
9191,12659,12660
9192,6340,13469
9193,8401,10880
9194,13488,13489
9195,9128,9129
9196,10324,10325
9197,10723,10724
9198,9107,9236
9199,4694,15263
9200,10294,10295
9201,9497,9502
9202,9103,9308
9203,12342,12343
9204,8445,10842
9205,8076,11447
9206,13074,13075
9207,7876,7877
9208,6642,13111
9209,10399,10412
9210,8676,10539
9211,5901,13962
9212,8063,11458
9213,10734,10737
9214,10909,10910
9215,11047,11048
9216,11789,11792
9217,12309,12312
9218,9881,9882
9219,8444,10845
9220,6682,13061
9221,7657,11940
9222,9994,9997
9223,9418,9419
9224,7069,12606
9225,11313,11314
9226,7908,11651
9227,9353,9358
9228,6908,12801
9229,8671,10546
9230,8751,8752
9231,6078,13771
9232,7964,11573
9233,7878,11687
9234,13081,13082
9235,8256,11137
9236,9238,9239
9237,6587,13182
9238,10365,10366
9239,5808,14061
9240,8135,11316
9241,10870,10871
9242,9883,9900
9243,10065,10082
9244,6563,13214
9245,12282,12289
9246,10722,10725
9247,7688,11917
9248,8815,10312
9249,10408,10409
9250,7961,11578
9251,13200,13203
9252,8887,8894
9253,6646,13109
9254,8619,10624
9255,8524,8525
9256,11371,11372
9257,9355,9356
9258,11477,11480
9259,13775,13776
9260,11528,11529
9261,8195,8196
9262,10347,10348
9263,5128,14795
9264,10400,10401
9265,8587,10662
9266,7531,12080
9267,10440,10455
9268,5705,14174
9269,8962,8967
9270,13500,13501
9271,10147,10148
9272,4835,15114
9273,6892,6895
9274,5721,14158
9275,8335,10976
9276,9123,9140
9277,7764,11813
9278,10371,10372
9279,8376,8379
9280,11468,11469
9281,8780,8787
9282,11324,11333
9283,5797,14074
9284,10156,10163
9285,8226,11167
9286,8125,11354
9287,9461,9788
9288,9946,9955
9289,7827,11748
9290,8591,10660
9291,7433,12208
9292,5712,14169
9293,9267,9272
9294,7444,12191
9295,7674,7675
9296,4684,15273
9297,10861,10862
9298,5709,14170
9299,9957,9962
9300,11318,11319
9301,11830,11831
9302,12126,12127
9303,5691,14188
9304,10209,10210
9305,8696,10501
9306,10504,10505
9307,13164,13169
9308,14075,14076
9309,10483,10484
9310,8986,8989
9311,8485,10780
9312,11621,11622
9313,8066,11455
9314,12550,12551
9315,10263,10264
9316,7573,12040
9317,9705,9776
9318,8462,10829
9319,12539,12540
9320,9098,9367
9321,11502,11503
9322,8684,8687
9323,9755,9758
9324,10044,10045
9325,8819,8826
9326,10131,10142
9327,8755,10338
9328,6574,13197
9329,9759,9760
9330,8779,8792
9331,10203,10244
9332,9633,9634
9333,6105,13740
9334,6891,6896
9335,13201,13202
9336,12072,12075
9337,4226,15741
9338,10554,10555
9339,11189,11194
9340,14385,14386
9341,8728,10457
9342,9231,9232
9343,8336,10975
9344,8272,8273
9345,5629,14260
9346,9854,9855
9347,11042,11043
9348,9799,9910
9349,8575,8576
9350,9457,10008
9351,9072,10121
9352,9856,9857
9353,7802,11767
9354,10126,10143
9355,8561,10688
9356,7329,12328
9357,11106,11117
9358,7364,12293
9359,10565,10568
9360,9540,9541
9361,8721,8722
9362,8025,11510
9363,10354,10361
9364,6038,13817
9365,9826,9833
9366,8862,8863
9367,11605,11606
9368,8879,8880
9369,7893,11666
9370,9692,9697
9371,8584,10665
9372,10865,10866
9373,10221,10222
9374,7314,12345
9375,6453,13336
9376,12195,12198
9377,8305,11030
9378,10435,10438
9379,9348,9351
9380,10227,10232
9381,7267,12400
9382,12543,12544
9383,9604,9609
9384,8537,10732
9385,5341,14568
9386,8217,11170
9387,9975,9976
9388,12957,12958
9389,9986,9989
9390,8842,10281
9391,12226,12227
9392,10598,10605
9393,7597,12022
9394,11486,11487
9395,9237,9240
9396,8139,11308
9397,9073,10120
9398,7276,12389
9399,8934,8935
9400,9122,9229
9401,11198,11199
9402,12811,12812
9403,8101,11406
9404,11188,11195
9405,10674,10675
9406,8659,8660
9407,9330,9333
9408,9590,9591
9409,11861,11862
9410,9275,9278
9411,10171,10176
9412,5661,14224
9413,10689,10690
9414,9112,9115
9415,9070,10149
9416,8203,8204
9417,8508,8511
9418,9124,9139
9419,7028,12657
9420,7376,12275
9421,6747,12992
9422,9651,9654
9423,4752,15205
9424,9165,9168
9425,9564,9565
9426,10245,10246
9427,9441,10024
9428,11918,11919
9429,11676,11677
9430,9932,9933
9431,11424,11425
9432,13453,13454
9433,7830,11743
9434,8294,11055
9435,5873,13990
9436,8214,11183
9437,8158,8159
9438,9243,9244
9439,8483,10782
9440,8453,8454
9441,8788,8789
9442,7423,12222
9443,10843,10844
9444,11935,11936
9445,10027,10042
9446,9475,9646
9447,7137,12528
9448,11638,11639
9449,9913,9972
9450,10431,10432
9451,8042,11489
9452,13615,13616
9453,7700,11907
9454,5228,14687
9455,8933,8938
9456,11833,11834
9457,6661,13088
9458,9153,9202
9459,11339,11340
9460,10462,10465
9461,13884,13885
9462,10590,10607
9463,9415,9416
9464,8143,11302
9465,9248,9279
9466,11800,11801
9467,7820,7821
9468,7621,7622
9469,7528,12083
9470,10055,10060
9471,7941,11608
9472,5596,14295
9473,9245,9280
9474,7079,12592
9475,7909,11650
9476,10362,10367
9477,13879,13880
9478,9053,10184
9479,11724,11725
9480,8274,11121
9481,10700,10701
9482,9767,9772
9483,8753,10344
9484,11779,11780
9485,8715,10472
9486,7707,11904
9487,11392,11393
9488,8329,10988
9489,10357,10358
9490,7398,12253
9491,10445,10454
9492,8160,11253
9493,7673,7680
9494,5620,14269
9495,9451,9454
9496,7906,11653
9497,11507,11508
9498,10738,10739
9499,9076,10119
9500,12318,12319
9501,8429,10856
9502,8831,10304
9503,8012,11523
9504,9152,9203
9505,7581,12036
9506,7250,12415
9507,12622,12623
9508,9778,9781
9509,7676,7679
9510,8991,9000
9511,8939,8940
9512,11103,11104
9513,11214,11215
9514,9836,9837
9515,6192,13641
9516,9443,10022
9517,10972,10973
9518,10959,10960
9519,12664,12665
9520,9763,9774
9521,8873,8904
9522,11191,11192
9523,8459,10830
9524,11109,11116
9525,10663,10664
9526,9536,9537
9527,7262,12405
9528,8141,11306
9529,6088,13757
9530,7864,11703
9531,9726,9727
9532,11105,11120
9533,10884,10885
9534,7061,12618
9535,10090,10091
9536,10117,10118
9537,8804,10327
9538,6222,13601
9539,8845,8850
